Timebase,RefCh1,Sen1Ch1,Sen2Ch1,RefCh2,Sen1Ch2,Sen2Ch2,RefCh3,Sen1Ch3,Sen2Ch3,RefCh4,Sen1Ch4,Sen2Ch4,RefCh5,Sen1Ch5,Sen2Ch5,RefCh6,Sen1Ch6,Sen2Ch6,RefCh7,Sen1Ch7,Sen2Ch7,Flow1,Flow2,FlowC,Pressure(Pa),Temperature(°C),BB(%),ContTemp,SupplyTemp,Status,ContStatus,DetectStatus,LedStatus,ValveStatus,LedTemp,BC11,BC12,BC1,BC21,BC22,BC2,BC31,BC32,BC3,BC41,BC42,BC4,BC51,BC52,BC5,BC61,BC62,BC6,BC71,BC72,BC7,K1,K2,K3,K4,K5,K6,K7,TapeAdvCount,DateTime,Timeread
60,925081,539946,720199,922571,620194,776876,913452,626937,776824,883272,640117,769744,843375,717359,848247,658537,804007,891851,715922,812028,896649,3721,1274,4995,101325,21.11,0.0,35,40,65536,0,10,10,0,35,20,57,29,26,77,35,17,26,23,27,30,35,33,43,41,44,30,50,48,58,54,0.007886067,0.00812472,0.008377624,0.008737633,0.00866193,0.007379427,0.007362008,84,2022-05-30 01:09:00,2022-05-30 01:00:00
60,925000,539880,720134,922479,620119,776802,913372,626867,776746,883126,640011,769620,843268,717256,848133,658439,803887,891716,715799,811890,896499,3722,1273,4995,101325,21.11,0.0,35,40,65536,0,10,10,0,35,26,6,38,20,-12,27,25,39,33,0,-15,0,22,29,27,1,13,1,-4,-25,-4,0.007885677,0.008123881,0.008378008,0.008737118,0.008662231,0.00738002,0.007360306,84,2022-05-30 01:10:00,2022-05-30 01:00:00
60,925068,539905,720179,922550,620144,776850,913430,626890,776792,883243,640065,769705,843354,717327,848214,658497,803945,891785,715913,811989,896623,3720,1274,4994,101325,21.11,0.0,35,40,65536,0,10,10,0,35,20,24,29,35,42,47,28,13,37,57,77,73,4,25,5,28,55,32,72,117,80,0.007885703,0.008123975,0.008377467,0.008737684,0.008663135,0.007382009,0.00736388,84,2022-05-30 01:11:00,2022-05-30 01:00:00
60,924993,539842,720109,922494,620095,776794,913392,626850,776744,883173,640002,769642,843298,717260,848151,658447,803866,891710,715790,811845,896471,3722,1273,4995,101325,21.11,94.2,34,39,65536,0,10,10,0,35,27,35,39,17,31,23,23,62,30,23,9,29,36,31,44,40,42,45,11,-13,12,0.007885803,0.008124285,0.008378607,0.00873718,0.008662852,0.007382242,0.007362136,84,2022-05-30 01:12:00,2022-05-30 01:00:00
60,925053,539859,720149,922510,620091,776810,913424,626864,776770,883254,640056,769708,843360,717303,848207,658506,803928,891778,715900,811948,896596,3722,1272,4994,101325,21.11,0.0,35,41,65536,0,10,10,0,35,25,20,36,23,-9,30,13,5,17,9,21,11,18,29,22,22,69,25,51,80,58,0.007885681,0.008123478,0.008378319,0.008737587,0.0086633,0.007385607,0.007364324,84,2022-05-30 01:13:00,2022-05-30 01:00:00
60,924990,539811,720099,922479,620057,776761,913391,626825,776730,883219,640006,769680,843288,717228,848127,658433,803832,891683,715821,811867,896499,3721,1275,4996,101325,21.11,0.0,35,39,65536,0,10,10,0,35,16,3,23,20,82,27,27,47,36,46,-11,58,26,35,31,15,-22,17,-20,-12,-23,0.007885423,0.008124909,0.008378847,0.00873545,0.008663643,0.007382792,0.007364733,84,2022-05-30 01:14:00,2022-05-30 01:00:00
60,925012,539806,720114,922527,620078,776805,913421,626829,776750,883295,640058,769737,843342,717262,848184,658491,803897,891757,715882,811923,896571,3722,1273,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,25,6,36,17,-13,23,28,22,36,6,42,7,22,-12,27,13,26,14,31,27,35,0.007885063,0.008124147,0.008378604,0.008736736,0.0086621,0.007383556,0.007364467,84,2022-05-30 01:15:00,2022-05-30 01:00:00
60,925015,539796,720105,922483,620026,776749,913370,626775,776701,883236,639998,769681,843287,717202,848115,658416,803794,891656,715817,811842,896496,3723,1272,4995,101325,21.11,100.0,35,39,65536,0,10,10,0,35,16,34,24,34,68,46,32,22,41,32,21,41,25,63,30,25,-3,29,17,-40,19,0.007885332,0.008124862,0.008378202,0.008736251,0.008663716,0.007381478,0.00736014,84,2022-05-30 01:16:00,2022-05-30 01:00:00
60,925008,539776,720089,922514,620032,776769,913426,626806,776739,883292,640025,769724,843324,717222,848154,658479,803853,891722,715857,811867,896526,3721,1274,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,22,32,32,23,22,31,12,38,16,25,26,32,21,-8,26,40,112,45,48,125,54,0.007885461,0.008124783,0.008378963,0.008736232,0.008662376,0.007386805,0.007365993,84,2022-05-30 01:17:00,2022-05-30 01:00:00
60,925013,539757,720080,922494,620001,776741,913385,626764,776708,883270,640002,769702,843321,717200,848144,658468,803835,891714,715852,811856,896515,3722,1273,4995,101325,21.11,100.0,35,38,65536,0,10,10,0,35,30,39,44,27,40,36,23,-15,30,13,13,17,36,32,44,10,-40,11,13,30,14,0.007885567,0.00812506,0.00837773,0.008736218,0.008662182,0.007383085,0.007367195,84,2022-05-30 01:18:00,2022-05-30 01:00:00
60,925000,539724,720050,922500,619973,776734,913414,626755,776711,883298,640004,769706,843313,717173,848122,658461,803796,891698,715819,811791,896472,3723,1273,4996,101325,21.11,16.2,34,37,65536,0,10,10,0,35,17,-2,25,29,37,39,25,52,32,5,4,6,16,22,19,6,-17,6,30,11,33,0.007885912,0.008124775,0.00837874,0.00873819,0.008663257,0.007380942,0.007363263,84,2022-05-30 01:20:00,2022-05-30 01:00:00
60,924987,539690,720023,922471,619939,776702,913388,626730,776688,883345,640015,769747,843339,717178,848135,658444,803764,891662,715826,811790,896482,3723,1272,4995,101325,21.11,25.6,35,41,65536,0,10,10,0,35,36,51,53,22,27,30,12,4,16,43,0,54,32,60,39,25,76,28,21,-8,24,0.007886118,0.008124881,0.008378473,0.008736637,0.008664506,0.007384611,0.007361021,84,2022-05-30 01:21:00,2022-05-30 01:00:00
60,925003,539689,720025,922496,619944,776717,913390,626710,776685,883338,640000,769734,843324,717164,848124,658454,803765,891673,715840,811793,896497,3723,1272,4995,101325,21.11,0.0,34,38,65536,0,10,10,0,35,14,32,21,18,22,24,36,19,46,18,31,23,2,-19,3,25,15,28,30,16,34,0.007886374,0.008124903,0.008377837,0.008737032,0.008663523,0.007383802,0.007360043,84,2022-05-30 01:22:00,2022-05-30 01:00:00
60,924951,539637,719978,922454,619897,776675,913364,626682,776658,883345,639984,769724,843314,717133,848110,658428,803723,891635,715815,811761,896455,3722,1273,4995,101325,21.11,100.0,34,41,65536,0,10,10,0,35,30,20,43,29,24,39,17,19,22,39,73,50,42,18,51,23,16,26,9,67,10,0.007886155,0.008124724,0.008377876,0.008738166,0.008662434,0.007383259,0.007364209,84,2022-05-30 01:23:00,2022-05-30 01:00:00
60,925028,539668,720034,922508,619921,776710,913402,626686,776677,883409,640022,769788,843377,717163,848159,658493,803786,891709,715858,811805,896512,3723,1272,4995,101325,21.11,98.7,35,38,65536,0,10,10,0,35,19,12,28,19,37,25,37,53,48,16,-37,20,44,66,54,36,82,41,11,-20,13,0.007885985,0.008125128,0.008378275,0.008736266,0.008663362,0.007386623,0.007361875,84,2022-05-30 01:24:00,2022-05-30 01:00:00
60,925010,539642,720001,922513,619905,776705,913403,626680,776670,883460,640053,769822,843399,717187,848184,658507,803794,891729,715886,811824,896544,3722,1273,4995,101325,21.11,17.6,35,41,65536,0,10,10,0,35,21,58,31,30,33,40,11,31,15,11,47,14,-10,-13,-12,20,-6,23,30,19,34,0.007886567,0.00812514,0.008378852,0.008737514,0.0086632,0.007384605,0.007361129,84,2022-05-30 01:25:00,2022-05-30 01:00:00
60,925041,539640,720028,922516,619898,776698,913417,626674,776678,883485,640056,769839,843403,717171,848172,658517,803794,891743,715899,811826,896555,3723,1272,4995,101325,21.11,0.0,35,38,65536,0,10,10,0,35,28,-9,40,14,34,19,26,15,34,28,22,36,36,74,44,27,-3,30,30,33,34,0.00788589,0.008125613,0.008378463,0.008737251,0.008664809,0.007382456,0.007361315,84,2022-05-30 01:26:00,2022-05-30 01:00:00
60,924972,539589,719963,922455,619838,776646,913388,626640,776641,883429,640003,769782,843321,717101,848092,658479,803737,891679,715805,811711,896437,3722,1274,4996,101325,21.11,74.3,35,41,65536,0,10,10,0,35,15,34,22,29,2,39,24,49,31,23,37,29,1,-11,1,23,73,27,20,2,22,0.007886182,0.008124866,0.008379158,0.008737682,0.008664249,0.007385949,0.007359977,84,2022-05-30 01:27:00,2022-05-30 01:00:00
60,924999,539590,719978,922499,619845,776670,913398,626633,776660,883470,640035,769827,843356,717111,848123,658474,803717,891662,715863,811764,896495,3722,1274,4996,101325,21.11,36.7,35,38,65536,0,10,10,0,35,20,18,30,34,47,46,23,-41,30,-4,-42,-5,37,19,45,31,59,35,30,91,34,0.007886101,0.008125071,0.008377097,0.008736351,0.008663395,0.007388107,0.007364496,84,2022-05-30 01:28:00,2022-05-30 01:00:00
60,924930,539537,719915,922437,619806,776616,913347,626593,776596,883387,639958,769747,843312,717059,848073,658430,803659,891606,715791,811674,896413,3721,1273,4994,101325,21.11,0.0,35,41,65536,0,10,10,0,35,18,28,26,-4,6,-5,8,81,11,31,35,40,27,26,33,9,-21,11,20,-51,22,0.00788624,0.008125336,0.008379324,0.008736396,0.008663324,0.007385727,0.00735924,84,2022-05-30 01:29:00,2022-05-30 01:00:00
60,925021,539563,719965,922508,619830,776669,913407,626614,776640,883509,640021,769837,843372,717101,848130,658507,803743,891704,715865,811755,896500,3724,1272,4996,101325,21.11,100.0,35,38,65536,0,10,10,0,35,37,63,54,36,24,49,34,28,44,47,74,60,17,15,20,22,37,25,7,36,8,0.007886637,0.008124987,0.008379095,0.008737297,0.008663256,0.007386704,0.007361282,84,2022-05-30 01:30:00,2022-05-30 01:00:00
60,924981,539530,719930,922467,619790,776632,913389,626586,776623,883506,640024,769832,843354,717075,848108,658483,803698,891659,715836,811707,896457,3722,1273,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,13,12,19,19,9,26,26,7,34,-10,11,-12,20,18,24,35,73,39,36,42,40,0.007886563,0.008124666,0.008378397,0.008738007,0.00866311,0.007389423,0.007361794,84,2022-05-30 01:31:00,2022-05-30 01:00:00
60,925062,539566,719983,922550,619834,776693,913442,626609,776659,883571,640038,769878,843418,717102,848155,658529,803750,891735,715958,811829,896602,3723,1272,4995,101325,21.11,0.0,34,38,65536,0,10,10,0,35,16,30,23,18,32,24,22,36,29,61,48,78,51,80,62,9,-80,10,39,49,43,0.007886778,0.008124951,0.008378745,0.008737375,0.008664306,0.007382961,0.007362564,84,2022-05-30 01:32:00,2022-05-30 01:00:00
60,924934,539475,719872,922447,619741,776588,913347,626526,776568,883445,639943,769767,843320,717027,848065,658422,803605,891581,715791,811640,896388,3721,1273,4994,101325,21.11,0.0,34,40,65536,0,10,10,0,35,23,34,33,36,65,49,30,40,39,7,5,9,-15,-39,-19,32,53,36,-1,30,-1,0.007886942,0.008125572,0.008378993,0.008737317,0.008663245,0.007384444,0.007364795,84,2022-05-30 01:33:00,2022-05-30 01:00:00
60,924990,539487,719918,922495,619765,776630,913406,626565,776620,883571,640016,769872,843380,717052,848118,658517,803695,891689,715892,811732,896509,3723,1272,4995,101325,21.11,0.0,35,38,65536,0,10,10,0,35,29,-7,42,13,-6,17,2,-7,3,34,22,43,48,34,59,57,120,65,53,34,60,0.007886278,0.008125109,0.0083787,0.008736836,0.008662551,0.007389147,0.007363474,84,2022-05-30 01:34:00,2022-05-30 01:00:00
60,924935,539449,719855,922438,619709,776571,913354,626501,776567,883486,639952,769786,843302,716980,848032,658415,803570,891551,715759,811575,896333,3722,1273,4995,101325,21.11,100.0,35,40,65536,0,10,10,0,35,8,61,12,27,39,36,47,35,62,4,54,6,11,35,13,1,-1,1,15,59,16,0.00788715,0.008125306,0.008378158,0.008738533,0.008663536,0.00738889,0.007366727,84,2022-05-30 01:35:00,2022-05-30 01:00:00
60,925054,539504,719949,922554,619759,776653,913448,626559,776632,883663,640066,769945,843447,717097,848183,658563,803739,891752,715950,811776,896573,3724,1271,4995,101325,21.11,38.7,34,39,65536,0,10,10,0,35,20,-4,29,43,56,57,11,59,14,26,-22,34,12,-24,14,26,-3,29,37,-5,41,0.007886693,0.008125511,0.008379605,0.008736781,0.008661945,0.00738668,0.007363706,84,2022-05-30 01:36:00,2022-05-30 01:00:00
60,924954,539424,719856,922464,619690,776576,913365,626490,776550,883540,639974,769832,843330,716981,848059,658436,803577,891572,715804,811605,896389,3725,1270,4995,101325,21.11,21.2,34,40,65536,0,10,10,0,35,30,46,44,13,4,18,20,45,26,5,26,7,31,29,38,15,47,17,13,7,14,0.007886924,0.008125295,0.008380346,0.008737546,0.008661851,0.007388868,0.007363245,84,2022-05-30 01:37:00,2022-05-30 01:00:00
60,925047,539465,719917,922555,619732,776646,913447,626535,776630,883722,640082,769975,843445,717066,848155,658548,803696,891719,715945,811744,896558,3723,1271,4994,101325,21.11,0.0,34,39,65536,0,10,10,0,35,18,35,27,29,24,39,19,-41,24,44,71,56,24,90,29,39,27,44,49,47,55,0.007887161,0.008125075,0.008378446,0.008738366,0.008664735,0.007388103,0.007363171,84,2022-05-30 01:38:00,2022-05-30 01:00:00
60,924899,539366,719795,922442,619649,776548,913358,626454,776536,883517,639920,769799,843333,716956,848039,658406,803520,891531,715773,811557,896349,3724,1271,4995,101325,21.11,0.0,34,40,65536,0,10,10,0,35,18,21,26,11,10,15,33,72,43,25,-12,32,27,16,34,6,-25,7,-19,-40,-21,0.007887171,0.008125025,0.00837957,0.008737001,0.008664149,0.007385697,0.007361365,84,2022-05-30 01:39:00,2022-05-30 01:00:00
60,924986,539393,719858,922498,619677,776584,913396,626469,776569,883717,640041,769952,843410,717008,848115,658524,803656,891679,715876,811654,896460,3724,1271,4995,101325,21.11,0.0,35,40,65536,0,10,10,0,35,33,14,48,15,40,20,19,-3,24,44,96,56,25,7,31,18,69,20,47,113,52,0.007886808,0.008125641,0.008378878,0.008738777,0.008663306,0.007389179,0.007366394,84,2022-05-30 01:40:00,2022-05-30 01:00:00
60,924912,539337,719795,922444,619623,776530,913352,626424,776518,883609,639962,769860,843350,716950,848039,658408,803502,891519,715766,811530,896333,3724,1271,4995,101325,21.11,0.0,35,40,65536,0,10,10,0,35,18,16,26,27,31,36,25,54,32,1,-10,2,13,72,16,27,17,31,-2,-67,-2,0.007886744,0.008125642,0.008379711,0.008738383,0.008665882,0.007388448,0.007361404,84,2022-05-30 01:41:00,2022-05-30 01:00:00
60,924970,539356,719829,922475,619628,776552,913398,626439,776555,883685,640006,769924,843420,716996,848115,658484,803568,891607,715864,811624,896444,3723,1272,4995,101325,21.11,0.0,35,40,65536,0,10,10,0,35,20,34,30,24,15,33,28,8,36,21,10,26,25,-26,31,59,87,67,40,73,45,0.007886929,0.008125344,0.008379028,0.008737975,0.008663588,0.007390629,0.007363856,84,2022-05-30 01:42:00,2022-05-30 01:00:00
60,924884,539295,719748,922423,619574,776498,913318,626378,776482,883560,639905,769814,843324,716901,848013,658389,803451,891488,715726,811464,896270,3722,1273,4995,101325,21.11,100.0,35,40,65536,0,10,10,0,35,15,43,22,29,36,39,10,20,13,19,5,25,25,25,30,2,-56,3,8,7,9,0.007887363,0.008125431,0.008379272,0.008737393,0.008663533,0.007386236,0.007363765,84,2022-05-30 01:43:00,2022-05-30 01:00:00
60,924956,539322,719800,922497,619616,776559,913388,626415,776544,883735,640014,769963,843409,716964,848097,658522,803596,891658,715865,811597,896435,3721,1274,4995,101325,21.11,0.0,35,40,65536,0,10,10,0,35,21,12,30,12,5,16,18,-10,24,33,16,42,17,7,21,38,59,43,58,57,65,0.007887169,0.008125231,0.008378341,0.008736711,0.008663013,0.007387814,0.007363821,84,2022-05-30 01:44:00,2022-05-30 01:00:00
60,924901,539271,719739,922437,619560,776498,913342,626361,776496,883632,639939,769871,843331,716886,848016,658413,803463,891508,715780,811503,896323,3723,1271,4994,101325,21.11,0.0,34,40,65536,0,10,10,0,35,26,55,38,24,38,32,38,35,49,1,10,1,22,12,27,0,14,0,-6,35,-6,0.007887624,0.008125514,0.00837819,0.008737063,0.008662543,0.007388571,0.007366596,84,2022-05-30 01:45:00,2022-05-30 01:00:00
60,924996,539299,719795,922497,619587,776541,913401,626392,776539,883780,640023,769990,843419,716938,848092,658511,803560,891633,715887,811597,896448,3723,1271,4994,101325,21.11,0.0,34,41,65536,0,10,10,0,35,38,54,55,20,27,27,16,28,21,43,45,55,42,57,52,50,45,56,64,56,72,0.007887865,0.008125669,0.008378571,0.008737107,0.00866321,0.007388311,0.007366208,84,2022-05-30 01:46:00,2022-05-30 01:00:00
60,924919,539237,719735,922440,619530,776486,913355,626349,776488,883707,639960,769913,843360,716867,848026,658444,803471,891536,715823,811519,896376,3723,1273,4996,101325,21.11,100.0,35,39,65536,0,10,10,0,35,24,0,34,29,25,39,19,47,25,19,61,24,39,31,47,16,36,18,13,-51,14,0.007887416,0.008125512,0.008379393,0.00873854,0.008662798,0.00738964,0.007361399,84,2022-05-30 01:47:00,2022-05-30 01:00:00
60,924954,539243,719752,922490,619552,776516,913387,626351,776506,883783,639996,769980,843400,716896,848061,658472,803489,891580,715838,811527,896399,3722,1273,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,20,31,29,18,43,24,33,36,43,35,-4,45,9,24,11,36,-35,40,21,-26,24,0.007887557,0.008126088,0.008379383,0.008737084,0.008663415,0.007384541,0.007357823,84,2022-05-30 01:48:00,2022-05-30 01:00:00
60,924921,539196,719715,922466,619507,776489,913363,626318,776481,883838,640005,770007,843419,716891,848072,658464,803463,891548,715842,811510,896385,3723,1272,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,23,18,33,17,-2,22,8,-11,11,23,50,30,12,10,15,40,90,45,48,24,54,0.007887403,0.008125476,0.008378999,0.008738266,0.008663235,0.007390687,0.007362873,84,2022-05-30 01:50:00,2022-05-30 01:00:00
60,924824,539101,719625,922402,619421,776411,913304,626244,776413,883736,639912,769913,843320,716774,847958,658390,803349,891442,715731,811366,896241,3725,1270,4995,101325,21.11,100.0,35,39,65536,0,10,10,0,35,17,5,25,28,17,37,18,43,23,10,7,12,22,21,27,9,40,10,10,74,11,0.007887115,0.008125788,0.008379268,0.00873774,0.008663303,0.007389174,0.007361882,84,2022-05-30 01:53:00,2022-05-30 01:00:00
60,924864,539115,719648,922428,619427,776428,913324,626239,776423,883833,639963,769988,843366,716810,848011,658419,803362,891469,715766,811392,896267,3723,1272,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,13,25,19,18,17,24,31,28,41,36,43,45,6,-31,7,49,71,56,32,112,36,0.007887281,0.00812572,0.008379058,0.008737879,0.008661604,0.007390855,0.007367812,84,2022-05-30 01:54:00,2022-05-30 01:00:00
60,924826,539080,719614,922401,619392,776398,913317,626223,776404,883751,639913,769924,843331,716768,847968,658383,803314,891422,715740,811362,896248,3724,1271,4995,101325,21.11,100.0,35,38,65536,0,10,10,0,35,18,13,26,26,26,35,19,52,24,-17,-34,-22,23,36,28,9,-10,10,1,-85,1,0.007887159,0.008125653,0.008380008,0.008737336,0.008662148,0.007389367,0.007361223,84,2022-05-30 01:55:00,2022-05-30 01:00:00
60,924813,539056,719585,922413,619394,776403,913318,626216,776404,883815,639938,769966,843342,716771,847971,658403,803333,891458,715745,811356,896249,3724,1270,4994,101325,21.11,0.0,35,41,65536,0,10,10,0,35,23,57,33,9,18,13,13,3,17,40,62,50,12,37,14,12,-52,13,28,33,31,0.007887714,0.008125853,0.008379687,0.008738054,0.008663237,0.007384572,0.007361601,84,2022-05-30 01:56:00,2022-05-30 01:00:00
60,924800,539036,719560,922384,619346,776367,913299,626186,776381,883814,639931,769965,843332,716746,847959,658384,803303,891425,715765,811366,896268,3724,1271,4995,101325,21.11,73.6,34,38,65536,0,10,10,0,35,17,45,25,44,41,59,28,27,37,12,1,15,31,9,38,15,42,17,30,38,34,0.007888154,0.008125669,0.008379556,0.008737621,0.008662224,0.007386463,0.007362279,84,2022-05-30 01:57:00,2022-05-30 01:00:00
60,924796,539019,719554,922406,619353,776378,913300,626174,776381,883846,639926,769976,843348,716742,847972,658412,803316,891444,715754,811338,896251,3723,1272,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,20,9,30,12,27,16,21,3,28,52,76,67,33,14,40,47,110,53,37,20,41,0.007887912,0.008126012,0.008378937,0.008738372,0.008661318,0.0073912,0.007361126,84,2022-05-30 01:58:00,2022-05-30 01:00:00
60,924783,538993,719547,922386,619334,776358,913281,626147,776356,883839,639912,769965,843344,716731,847961,658372,803258,891386,715742,811325,896234,3724,1271,4995,101325,21.11,0.0,34,38,65536,0,10,10,0,35,25,-9,37,9,11,11,23,35,30,17,22,21,14,32,17,20,22,23,-1,12,-2,0.007887265,0.008126074,0.00837924,0.008738545,0.008662114,0.007391273,0.007361989,84,2022-05-30 01:59:00,2022-05-30 01:00:00
60,924782,538985,719537,922357,619307,776329,913299,626150,776360,883870,639922,769995,843345,716728,847966,658370,803254,891389,715733,811301,896208,3724,1271,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,10,28,15,11,16,15,16,45,20,23,-14,29,7,-18,9,3,-33,4,33,92,37,0.007887528,0.008126142,0.008380085,0.008737159,0.008660919,0.007388467,0.007366462,84,2022-05-30 02:00:00,2022-05-30 02:00:00
60,924820,538986,719553,922400,619313,776354,913312,626148,776380,883883,639925,770001,843351,716729,847965,658385,803257,891410,715745,811300,896219,3725,1271,4996,101325,21.11,21.6,34,37,65536,0,10,10,0,35,29,41,43,35,40,47,18,-35,24,12,24,15,8,32,9,34,-4,38,34,25,39,0.007887688,0.008126189,0.008378371,0.008737593,0.008661992,0.00738563,0.007365787,84,2022-05-30 02:01:00,2022-05-30 02:00:00
60,924772,538944,719499,922354,619265,776310,913267,626100,776325,883828,639872,769951,843332,716685,847936,658358,803214,891364,715705,811253,896177,3723,1271,4994,101325,21.11,100.0,35,41,65536,0,10,10,0,35,19,51,28,26,19,35,29,66,37,25,9,31,52,45,63,22,55,25,4,-51,4,0.007888183,0.008125939,0.008379456,0.008737,0.008661642,0.007388024,0.007361617,84,2022-05-30 02:02:00,2022-05-30 02:00:00
60,924767,538922,719489,922369,619257,776313,913266,626083,776321,883887,639898,769994,843339,716684,847937,658370,803221,891382,715734,811268,896198,3724,1271,4995,101325,21.11,0.0,34,38,65536,0,10,10,0,35,26,19,38,28,34,37,27,12,36,31,38,39,13,28,16,17,-10,19,42,96,47,0.007888002,0.008126045,0.008378942,0.008737197,0.008662275,0.007385942,0.007365682,84,2022-05-30 02:03:00,2022-05-30 02:00:00
60,924767,538907,719484,922345,619227,776281,913259,626067,776305,883930,639914,770030,843323,716651,847916,658365,803200,891362,715707,811230,896167,3723,1272,4995,101325,21.11,45.2,34,41,65536,0,10,10,0,35,21,15,30,21,42,29,19,40,24,28,7,36,36,23,44,33,77,37,17,-18,20,0.007887861,0.008126507,0.008379543,0.008736369,0.008661623,0.007389163,0.007363082,84,2022-05-30 02:04:00,2022-05-30 02:00:00
60,924768,538902,719482,922357,619224,776287,913270,626061,776311,883887,639881,769985,843349,716672,847942,658363,803191,891358,715715,811234,896175,3723,1272,4995,101325,21.11,68.4,34,38,65536,0,10,10,0,35,8,8,11,17,15,23,23,13,29,3,34,4,2,1,3,14,8,16,12,13,13,0.007887835,0.008126379,0.008379156,0.008737418,0.008661482,0.007388552,0.007363051,84,2022-05-30 02:05:00,2022-05-30 02:00:00
60,924756,538873,719453,922332,619194,776264,913274,626050,776311,883937,639903,770020,843362,716665,847939,658381,803196,891371,715737,811239,896195,3724,1271,4995,101325,21.11,0.0,35,41,65536,0,10,10,0,35,30,60,44,20,7,27,23,13,30,26,39,34,33,74,41,37,66,42,47,47,53,0.007888291,0.008126021,0.008378822,0.008737825,0.008663244,0.007390705,0.007363158,84,2022-05-30 02:06:00,2022-05-30 02:00:00
60,924746,538857,719444,922341,619182,776260,913251,626031,776287,883943,639894,770018,843327,716629,847909,658352,803147,891330,715730,811228,896179,3726,1269,4995,101325,21.11,100.0,35,38,65536,0,10,10,0,35,14,4,20,28,41,37,5,18,7,25,33,32,12,-24,14,30,10,34,7,45,8,0.007888072,0.008126275,0.00837916,0.00873803,0.008661628,0.007389243,0.00736587,84,2022-05-30 02:07:00,2022-05-30 02:00:00
60,924722,538823,719409,922356,619173,776254,913241,626002,776263,883931,639873,770007,843332,716620,847902,658362,803151,891335,715701,811180,896138,3723,1271,4994,101325,21.11,0.0,35,41,65536,0,10,10,0,35,28,50,40,29,67,39,37,61,48,23,2,29,25,55,30,18,50,21,36,29,40,0.007888404,0.008127131,0.008379837,0.008737279,0.008662955,0.007391464,0.007365508,84,2022-05-30 02:08:00,2022-05-30 02:00:00
